법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
287891,현행,벤처투자 촉진에 관한 법률 시행규칙,벤처투자법 시행규칙,013830,20260701,00116,일부개정,1421000,중소벤처기업부,중소벤처기업부령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287891&type=HTML&mobileYn=&efYd=20260701
277199,현행,변리사법,,000311,20251001,21065,타법개정,1431000,지식재산처,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277199&type=HTML&mobileYn=&efYd=20251001
277537,현행,변리사법 시행령,,003618,20251001,35809,타법개정,1431000,지식재산처,대통령령,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277537&type=HTML&mobileYn=&efYd=20251001
279083,현행,변리사법 시행규칙,,007236,20251001,02054,타법개정,1431000,지식재산처,총리령,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=279083&type=HTML&mobileYn=&efYd=20251001
222727,현행,변상판정 집행절차에 관한 규칙,,008783,20201102,00335,일부개정,1040000,감사원,감사원규칙,,20201102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=222727&type=HTML&mobileYn=&efYd=20201102
228089,현행,변호사법,,001708,20210105,17828,일부개정,1270000,법무부,법률,,20210105,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=228089&type=HTML&mobileYn=&efYd=20210105
220609,현행,변호사ㆍ법무사의 자격이 있는 보증인의 보수에 관한 규칙,,013823,20200731,00974,제정,1270000,법무부,법무부령,,20200805,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=220609&type=HTML&mobileYn=&efYd=20200805
268373,현행,변호사법 시행령,,003621,20250121,35228,타법개정,1270000,법무부,대통령령,,20250131,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268373&type=HTML&mobileYn=&efYd=20250131
225413,현행,변호사보수의 소송비용 산입에 관한 규칙,,005866,20201228,02936,일부개정,9740000,대법원,대법원규칙,,20201228,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=225413&type=HTML&mobileYn=&efYd=20201228
246573,현행,변호사시험법,,011009,20221227,19100,일부개정,1270000,법무부,법률,,20221227,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=246573&type=HTML&mobileYn=&efYd=20221227
256763,현행,변호사시험법 시행령,,011071,20231212,33917,일부개정,1270000,법무부,대통령령,,20231212,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=256763&type=HTML&mobileYn=&efYd=20231212
256853,현행,변호사시험법 시행규칙,,011158,20231212,01066,일부개정,1270000,법무부,법무부령,,20231212,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=256853&type=HTML&mobileYn=&efYd=20231212
258991,현행,별정우체국법,,001736,20240123,20060,일부개정,1721000,과학기술정보통신부,법률,,20240724,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=258991&type=HTML&mobileYn=&efYd=20240724
272645,현행,별정우체국법 시행령,,003623,20250707,35636,타법개정,1721000,과학기술정보통신부,대통령령,,20250708,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=272645&type=HTML&mobileYn=&efYd=20250708
280191,현행,별정우체국법 시행규칙,,007239,20251201,00157,일부개정,1721000,과학기술정보통신부,과학기술정보통신부령,,20251201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280191&type=HTML&mobileYn=&efYd=20251201
280193,현행,별정우체국직원 인사규칙,,007243,20251201,00158,일부개정,1721000,과학기술정보통신부,과학기술정보통신부령,,20251201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280193&type=HTML&mobileYn=&efYd=20251201
257265,현행,별정직공무원 인사규정,,003624,20231226,34058,일부개정,1760000,인사혁신처,대통령령,,20240101,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=257265&type=HTML&mobileYn=&efYd=20240101
287131,현행,병무청과 그 소속기관 직제,,003625,20260623,36423,타법개정,"1300000,1741000","병무청,행정안전부",대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287131&type=HTML&mobileYn=&efYd=20260701
287613,현행,병무청과 그 소속기관 직제 시행규칙,,007245,20260630,01215,일부개정,1300000,병무청,국방부령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287613&type=HTML&mobileYn=&efYd=20260701
103537,현행,병상 수급계획의 수립 및 조정에 관한 규칙,,009955,20100319,00001,타법개정,1352000,보건복지부,보건복지부령,,20100319,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=103537&type=HTML&mobileYn=&efYd=20100319
286755,현행,병역법,,001622,20260609,21769,일부개정,"1290000,1300000","국방부,병무청",법률,,20260609,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=286755&type=HTML&mobileYn=&efYd=20260609
281725,현행,병역법 시행령,,003626,20251230,35948,타법개정,"1290000,1300000","국방부,병무청",대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281725&type=HTML&mobileYn=&efYd=20260102
272775,현행,병역법 시행규칙,,007248,20250707,01180,일부개정,"1290000,1300000","국방부,병무청",국방부령,,20260101,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=272775&type=HTML&mobileYn=&efYd=20260101
260145,현행,병역판정 신체검사 등 검사규칙,병역신체검사규칙,008404,20240201,01139,일부개정,1290000,국방부,국방부령,,20240201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=260145&type=HTML&mobileYn=&efYd=20240201
238061,현행,병원체자원의 수집ㆍ관리 및 활용 촉진에 관한 법률,병원체자원법,012499,20211221,18614,일부개정,1790387,질병관리청,법률,,20220322,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=238061&type=HTML&mobileYn=&efYd=20220322
241237,현행,병원체자원의 수집ㆍ관리 및 활용 촉진에 관한 법률 시행령,병원체자원법 시행령,012797,20220308,32528,타법개정,1790387,질병관리청,대통령령,,20220308,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=241237&type=HTML&mobileYn=&efYd=20220308
243271,현행,병원체자원의 수집ㆍ관리 및 활용 촉진에 관한 법률 시행규칙,병원체자원법 시행규칙,012803,20220609,00887,일부개정,1790387,질병관리청,보건복지부령,,20220609,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=243271&type=HTML&mobileYn=&efYd=20220609
276281,현행,보건범죄 단속에 관한 특별조치법,보건범죄단속법,001144,20251001,21065,타법개정,1270000,법무부,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=276281&type=HTML&mobileYn=&efYd=20251001
103228,현행,보건범죄단속에관한특별조치법시행령,보건범죄단속법 시행령,003632,20100315,22075,타법개정,1352000,보건복지부,대통령령,,20100319,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=103228&type=HTML&mobileYn=&efYd=20100319
233817,현행,보건범죄단속에관한특별조치법시행규칙,보건범죄단속법 시행규칙,007252,20210707,00817,타법개정,1352000,보건복지부,보건복지부령,,20210707,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=233817&type=HTML&mobileYn=&efYd=20210707
225395,현행,보건복지부 및 질병관리청 소관 비영리법인의 설립 및 감독에 관한 규칙,,007255,20201228,00770,일부개정,1352000,보건복지부,보건복지부령,,20201228,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=225395&type=HTML&mobileYn=&efYd=20201228
246201,현행,보건복지부 소관 비상대비에 관한 법률 시행규칙,,007253,20221215,00921,일부개정,1352000,보건복지부,보건복지부령,,20221215,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=246201&type=HTML&mobileYn=&efYd=20221215
210611,현행,보건복지부 소속 국립병원 및 국립재활원 임상연구비 지급규칙,,007254,20190927,00672,타법개정,1352000,보건복지부,보건복지부령,,20190927,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=210611&type=HTML&mobileYn=&efYd=20190927
287133,현행,보건복지부와 그 소속기관 직제,,010673,20260623,36423,타법개정,"1352000,1741000","보건복지부,행정안전부",대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287133&type=HTML&mobileYn=&efYd=20260701
286027,현행,보건복지부와 그 소속기관 직제 시행규칙,,010691,20260512,01174,타법개정,1352000,보건복지부,보건복지부령,,20260512,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=286027&type=HTML&mobileYn=&efYd=20260512
282235,현행,보건복지부장관의 소속 청장 지휘에 관한 규칙,,013905,20251230,01147,타법개정,1352000,보건복지부,보건복지부령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282235&type=HTML&mobileYn=&efYd=20260102
279701,현행,보건의료기본법,,002029,20251111,21105,일부개정,"1352000,1790387","보건복지부,질병관리청",법률,,20260512,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=279701&type=HTML&mobileYn=&efYd=20260512
283555,현행,보건의료기본법 시행령,,009137,20260219,36117,일부개정,"1352000,1790387","보건복지부,질병관리청",대통령령,,20260227,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=283555&type=HTML&mobileYn=&efYd=20260227
279703,현행,보건의료기술 진흥법,보건의료기술법,000219,20251111,21106,일부개정,1352000,보건복지부,법률,,20260212,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=279703&type=HTML&mobileYn=&efYd=20260212
282961,현행,보건의료기술 진흥법 시행령,,003637,20260127,36055,타법개정,1352000,보건복지부,대통령령,,20260201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=282961&type=HTML&mobileYn=&efYd=20260201
264101,현행,보건의료기술 진흥법 시행규칙,,007270,20240717,01033,일부개정,1352000,보건복지부,보건복지부령,,20240717,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=264101&type=HTML&mobileYn=&efYd=20240717
103231,현행,보건의료요원장학금규정,,003638,20100315,22075,타법개정,1352000,보건복지부,대통령령,,20100319,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=103231&type=HTML&mobileYn=&efYd=20100319
273107,현행,보건의료인력 수급추계위원회 규칙,,014906,20250731,01123,제정,1352000,보건복지부,보건복지부령,,20250731,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=273107&type=HTML&mobileYn=&efYd=20250731
281923,현행,보건의료인력지원법,,013470,20251230,21258,일부개정,1352000,보건복지부,법률,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281923&type=HTML&mobileYn=&efYd=20260701
287481,현행,보건의료인력지원법 시행령,,013598,20260630,36468,일부개정,1352000,보건복지부,대통령령,,20260701,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=287481&type=HTML&mobileYn=&efYd=20260701
210947,현행,보건의료인력지원법 시행규칙,,013599,20191024,00682,제정,1352000,보건복지부,보건복지부령,,20191024,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=210947&type=HTML&mobileYn=&efYd=20191024
277215,현행,보건환경연구원법,,000235,20251001,21065,타법개정,1790387,질병관리청,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277215&type=HTML&mobileYn=&efYd=20251001
278111,현행,보건환경연구원법시행령,,003639,20251001,35811,타법개정,1790387,질병관리청,대통령령,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=278111&type=HTML&mobileYn=&efYd=20251001
213847,현행,보안관찰법,,001124,20200204,16928,타법개정,1270000,법무부,법률,,20200805,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=213847&type=HTML&mobileYn=&efYd=20200805
227509,현행,보안관찰법 시행령,,003648,20210105,31380,타법개정,1270000,법무부,대통령령,,20210105,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=227509&type=HTML&mobileYn=&efYd=20210105
240269,현행,보안관찰법 시행규칙,,007278,20220207,01022,타법개정,1270000,법무부,법무부령,,20220207,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=240269&type=HTML&mobileYn=&efYd=20220207
256947,현행,보안관찰법에 따른 군 관계 보안관찰처분에 관한 규칙,,007342,20231213,01132,일부개정,1290000,국방부,국방부령,,20231213,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=256947&type=HTML&mobileYn=&efYd=20231213
286127,현행,보안업무규정,,003649,20260519,36336,일부개정,1030000,국가정보원,대통령령,,20260519,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=286127&type=HTML&mobileYn=&efYd=20260519
265607,현행,보양온천의 지정 및 관리에 관한 규칙,,010859,20240930,00519,일부개정,1741000,행정안전부,행정안전부령,,20241001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=265607&type=HTML&mobileYn=&efYd=20241001
286449,현행,보조금 관리에 관한 법률,보조금법,000729,20260602,21751,일부개정,1052000,기획예산처,법률,,20260602,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=286449&type=HTML&mobileYn=&efYd=20260602
281407,현행,보조금 관리에 관한 법률 시행령,보조금법 시행령,003650,20251230,35948,타법개정,1052000,기획예산처,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281407&type=HTML&mobileYn=&efYd=20260102
251943,현행,보증인 보호를 위한 특별법,보증인보호법,010717,20230620,19504,타법개정,1270000,법무부,법률,,20231221,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=251943&type=HTML&mobileYn=&efYd=20231221
248781,현행,보행안전 및 편의증진에 관한 법률,보행안전법,011561,20230314,19234,타법개정,1741000,행정안전부,법률,,20230915,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=248781&type=HTML&mobileYn=&efYd=20230915
281521,현행,보행안전 및 편의증진에 관한 법률 시행령,보행안전법 시행령,011684,20251230,35948,타법개정,1741000,행정안전부,대통령령,,20260102,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=281521&type=HTML&mobileYn=&efYd=20260102
243865,현행,보행안전 및 편의증진에 관한 법률 시행규칙,보행안전법 시행규칙,011686,20220712,00344,일부개정,1741000,행정안전부,행정안전부령,,20220712,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=243865&type=HTML&mobileYn=&efYd=20220712
277341,현행,보험사기방지 특별법,보험사기방지법,012521,20251001,21066,타법개정,1160100,금융위원회,법률,,20251001,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=277341&type=HTML&mobileYn=&efYd=20251001
264719,현행,보험사기방지 특별법 시행령,보험사기방지법 시행령,012670,20240806,34816,일부개정,1160100,금융위원회,대통령령,,20240814,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=264719&type=HTML&mobileYn=&efYd=20240814
265389,현행,보험업법,,001532,20240920,20436,타법개정,1160100,금융위원회,법률,,20250131,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=265389&type=HTML&mobileYn=&efYd=20250131
285553,현행,보험업법 시행령,,003654,20260421,36275,일부개정,1160100,금융위원회,대통령령,,20260421,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=285553&type=HTML&mobileYn=&efYd=20260421
269221,현행,보험업법 시행규칙,,007282,20250218,02016,일부개정,1160100,금융위원회,총리령,,20250218,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=269221&type=HTML&mobileYn=&efYd=20250218
268863,현행,보호관찰 등에 관한 법률,보호관찰법,001123,20250131,20751,타법개정,1270000,법무부,법률,,20260201,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=268863&type=HTML&mobileYn=&efYd=20260201
247017,현행,보호관찰 등에 관한 법률 시행령,보호관찰법 시행령,003655,20221227,33157,타법개정,1270000,법무부,대통령령,,20221227,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=247017&type=HTML&mobileYn=&efYd=20221227
248585,현행,보호관찰 등에 관한 법률 시행규칙,보호관찰법 시행규칙,007284,20230307,01047,일부개정,1270000,법무부,법무부령,,20230307,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=248585&type=HTML&mobileYn=&efYd=20230307
280385,현행,보호소년 등의 처우에 관한 법률,보호소년법,001660,20251223,21214,타법개정,1270000,법무부,법률,,20251223,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=280385&type=HTML&mobileYn=&efYd=20251223
243833,현행,보호소년 등의 처우에 관한 법률 시행령,보호소년법 시행령,003948,20220711,32790,타법개정,1270000,법무부,대통령령,,20220712,,/DRF/lawService.do?OC=39.127.142.159&target=law&MST=243833&type=HTML&mobileYn=&efYd=20220712
